0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005998800159983109,1525.0,0.0,0.0,0.0
-2.1401284549826075e-05,1.059496427405539e-05,0.0,4.160598576106574e-05,1.7788210683711573e-06,-7.44718331212677e-21,-0.0010700642274913037,0.0005297482137027695,0.0,0.002080299288053287,8.894105341855787e-05,-3.723591656063385e-19,6.981317007977499e-05,0.012190375812145708,1525.0,0.0,0.0011997600319966217,30.5
-6.359802449019845e-05,3.1622495777750704e-05,7.2594235756361e-08,0.00012068956804594207,5.174841817909902e-06,6.873103815429901e-11,-0.0021098370034718884,0.0010513767251363573,3.5822152033687752e-06,0.003954179114237703,0.00016980103747295063,-3.6281876403339567e-09,0.00014229654320401303,0.018397759096292376,1525.0,1.3962634015954998e-05,0.003397883188026439,60.39
-0.00012499022963136582,6.292496841957452e-05,2.7485243487315136e-07,0.0002333498877084231,9.899327046924432e-06,8.126387249087325e-10,-0.0030696103092424046,0.0015651248395090029,9.908131039982863e-06,0.005633015982931571,0.0002362242642194034,8.685580059082491e-09,0.0002173498822060104,0.024602582546054904,1525.0,3.96294158535666e-05,0.0063978583696796265,89.6822
-0.00020304658774474162,0.00010434955100561374,6.496571870446627e-07,0.0003759285749494588,1.5555566704696468e-05,3.2091540685240496e-09,-0.0039028180893101385,0.002071233440098847,1.8218280746555595e-05,0.00712893436086559,0.00028281200315006784,5.3831620061777104e-08,0.0002948852143062747,0.03078825329631646,1525.0,7.517350912405535e-05,0.01003880320495468,118.388556
-0.00029436325322865046,0.00015574820397898975,1.2268288255111803e-06,0.0005450215009964625,2.1655090800561672e-05,8.450301476949793e-09,-0.004565833714307318,0.002569943303792199,2.7821444660661485e-05,0.008454646298273737,0.0003049762817581436,1.47408084511299e-07,0.00037482042621213356,0.03693968655498173,1525.0,0.00011911585016049922,0.014188693223227036,146.52078488
-0.0003947188981554661,0.00021697764808202314,2.024080087934633e-06,0.0007374872427904274,2.763140439751571e-05,1.779963129288856e-08,-0.005017783082521314,0.003061493459581263,3.808532856080263e-05,0.009623287079575212,0.00029881589024561347,3.0460545896829716e-07,0.00045707525278843063,0.04304307866031152,1525.0,0.0001702567653708261,0.018738891889577974,174.0903691824
-0.0004991263761185561,0.0002878993046689281,3.0478377294687635e-06,0.0009504522282751732,3.2851627906245534e-05,3.24640320539889e-08,-0.005220375247435743,0.0035461196019578663,4.842843123565998e-05,0.010648249253977391,0.0002610116451965204,5.407274437194262e-07,0.0005415689869232625,0.049085714277100165,1525.0,0.00022762046285434702,0.023599729243724683,201.108561798752
-0.0006018814158974625,0.00036837920776533765,4.293963327970881e-06,0.0011813125579105636,3.66263784037982e-05,5.34809686622146e-08,-0.005137753902400525,0.004024052562768684,5.8312853568784345e-05,0.011543016447247487,0.00018873843840828828,8.71460381127318e-07,0.0006282193712708575,0.055055803195549126,1525.0,0.0002904101676681301,0.02869692625039978,227.58639056277696
-0.0006966088994484954,0.0004582878879448792,5.74840093563755e-06,0.001427732489814506,3.821819099967346e-05,8.162100890466425e-08,-0.004736376597493679,0.004495516827916396,6.723784177773113e-05,0.012320996543663726,7.959223636819122e-05,1.3129796408440722e-06,0.0007169422477134164,0.0609423434977855,1525.0,0.00035797200838867557,0.033968701639429645,253.5346627515214
-0.0007763075745499102,0.0005575002273120942,7.3877750709472516e-06,0.0016876394949528557,3.6848762104921566e-05,1.1730508534514946e-07,-0.0039849364799655965,0.004960729049611732,7.473389430020223e-05,0.012995350188728447,-6.846882758592536e-05,1.8819608753072267e-06,0.0008076516394285574,0.06673500991241701,1525.0,0.00042976605625362377,0.03936343001110082,278.96396949649096
-0.0008333946858861941,0.000665895282597056,9.1799587916691e-06,0.0019592155601584685,3.170531289281543e-05,1.60535788365582e-07,-0.0028543582310993233,0.0054198964314322385,8.035729402897668e-05,0.01357880318063075,-0.0002571684464851143,2.595546266901868e-06,0.0009002600261221679,0.07242406978403723,1525.0,0.0005053431728886104,0.04483774599136406,303.88469010656115
-0.0008597532497314677,0.000783356068499579,1.1084628100520334e-05,0.0022408839317521845,2.1946442551609477e-05,2.108421657420513e-07,-0.0013179302681750808,0.005873214735699571,8.368495437550722e-05,0.014083418499936825,-0.0004879376525200425,3.471299959509468e-06,0.0009946786491334479,0.07800033506628139,1525.0,0.0005843265435353219,0.05035501074989869,328.3069963044299
-0.0008467863202555841,0.0009097692873675715,1.305381536819226e-05,0.002531289881716411,6.707946748123587e-06,2.672380644351551e-07,0.0006483456454671123,0.0063208656046220765,8.430948965663561e-05,0.014520297436326867,-0.0007619165583213972,4.527171444642545e-06,0.0010908177562389603,0.08345516284083378,1525.0,0.0006663969646549472,0.05588407561317523,352.2408563783413
-0.0007854812951589514,0.0010450249997889947,1.5032470438382088e-05,0.002829274872376238,-1.489105843442651e-05,3.2819436744373196e-07,0.003065252398400657,0.006763013615158442,8.183444758327252e-05,0.014899249512546769,-0.0010799390843819238,5.7814696304279835e-06,0.0011885867724542483,0.08878049223268959,1525.0,0.0007512811229717498,0.06139829305870694,375.69603925077445
-0.0006664771270971776,0.001189016280151402,1.6959034783253624e-05,0.0031338483013541056,-4.374223272437464e-05,3.9162360211798084e-07,0.0059502121997141305,0.0071998055377539465,7.586971423990402e-05,0.01522867149611978,-0.0014425439678819054,7.252838717650997e-06,0.0012878944419214,0.09396882855407104,1525.0,0.0008387422528682495,0.06687473289350347,398.68211846575895
-0.0004801194119934984,0.0013416389344769232,1.8766035474332293e-05,0.003444164341174154,-8.074350767160367e-05,4.548724678113057e-07,0.00931789268691282,0.007631373460053432,6.602724582740602e-05,0.015515802129334748,-0.0018500447520247833,8.960237394469089e-06,0.001388648940899574,0.09901310414733408,1525.0,0.0009285726906788797,0.07229355202561699,421.20847609644375
-0.00021650099616385134,0.0015027912900152662,2.038071014871324e-05,0.0037595049444689253,-0.000126796093240906,5.147193876264993e-07,0.013180930932427701,0.008057838384718956,5.1917302546564635e-05,0.015767030406351062,-0.002302605315164855,1.0922946205643351e-05,0.0014907578472943015,0.10390652311721708,1525.0,0.0010205879407230185,0.0776374624499604,443.28430657451486
0.00013450353376966455,0.0016723740136674844,2.172567300101616e-05,0.0040792650016598245,-0.00018280222287198923,5.673772287526696e-07,0.017550239246771272,0.008479311680884411,3.314513650953471e-05,0.015988003193385406,-0.002800276793635878,1.3160614692435198e-05,0.0015941279108120463,0.1086424818504612,1525.0,0.001114621922037275,0.08289127458341174,464.91862044302457
0.0005832044945930904,0.0018502899358123395,2.27196270723936e-05,0.004402937450082722,-0.00024966317020316917,6.085014734325998e-07,0.022435061798438266,0.008895895363292114,9.307988659913357e-06,0.01618362279702503,-0.0033430111639587336,1.5693333391540253e-05,0.001698664694850175,0.11321453639335831,1525.0,0.0012105231197922293,0.08804151603682163,486.1202480341641
0.0011400640255426549,0.0020364438776429034,2.3278125307833486e-05,0.004730098184880579,-0.0003282774284527314,6.332034513633096e-07,0.02784298831529221,0.0093076822753992,-2.000766062023117e-05,0.016358037048251572,-0.0039306693743726626,1.8541714056780065e-05,0.0018042721706021197,0.11761638117277401,1525.0,0.0013081514348038184,0.09307612010812896,506.89784307348083
0.0018156635928485237,0.0022307424857581117,2.331438185902703e-05,0.00506039116911043,-0.0004195390464793545,6.360680328509928e-07,0.0337799832917564,0.009714756458487593,-5.5228577163665975e-05,0.016514649258511403,-0.004563029177145779,2.1726967667866367e-05,0.0019108523144484957,0.12184182883622004,1525.0,0.0014073755819634787,0.09798417232105797,527.2598862120112
0.0026206724345941047,0.002433094077509592,2.27401346688718e-05,0.005393514126262946,-0.000524336122123472,6.111752391701388e-07,0.040250432934482994,0.010117193695151684,-9.679696977006258e-05,0.01665614733545088,-0.005239792990753397,2.52709730015e-05,0.0020183047441979618,0.12588479067404226,1525.0,0.0015080709284604821,0.10275570362409038,547.214688487771
0.0035658171690230002,0.0026434084994873147,2.146656005390107e-05,0.005729205098588979,-0.0006435494444863659,5.521253511236617e-07,0.04725720326314885,0.010515062172161038,-0.00014517237340127577,0.01678454706820229,-0.00596059534472305,2.919632998909487e-05,0.002126526422576643,0.1297392586818204,1525.0,0.001610117691607978,0.10738152103408076,566.7703947180156
0.004661852684966917,0.002861597000595405,1.9405239731297596e-05,0.006067230070390045,-0.0007780512696699709,4.5206722572257553e-07,0.05480170414424485,0.010908423217085975,-0.00020083319666260084,0.016901245370435962,-0.006725009550500345,3.3526393223477296e-05,0.002235411450707024,0.13339929016327334,1525.0,0.0017133994378017111,0.11185306856362869,585.9349868236553
0.005919534369482325,0.0030875721204845193,1.6469180514955107e-05,0.006407371793177069,-0.0009287042103766752,3.037296500317789e-07,0.06288395607946873,0.011297332075547896,-0.00026427791353905196,0.01700708036863986,-0.007532553392188487,3.828528218191289e-05,0.002344850968317352,0.1368589954831751,1525.0,0.0018178018403827738,0.11616231288355762,604.7162870871822
0.007349591691351579,0.0033212475935939065,1.2573886729487834e-05,0.006749419902401565,-0.0010963602175537066,9.945566801977851e-08,0.07150265792810015,0.011681838704604456,-0.0003360258811324634,0.01710239597572079,-0.008382693726456532,4.3497866012630856e-05,0.0024547331711217107,0.14011252939130012,1525.0,0.0019232116659696893,0.12030164940348112,623.1219613454385
0.00896270313840635,0.00356253826865413,7.638485255581792e-06,0.00709316237771652,-0.001281859631067678,-1.6876008960555141e-07,0.0806552545295611,0.012061988563365057,-0.00041661776680577744,0.01718710906269636,-0.009274849931687914,4.918972202100004e-05,0.0025649434494629357,0.14315408623473572,1525.0,0.0020295159670000937,0.12426382540104491,641.1595221185298
0.010769472494804543,0.003811360043175393,1.5869030140449115e-06,0.007438378367184798,-0.0014860302757076268,-5.092309610789014e-07,0.09033800363605408,0.012437823385721157,-0.0005066155698232052,0.017260777651626594,-0.010208396172022516,5.5387068224033665e-05,0.0026753646462603763,0.14597789931998914,1525.0,0.002136601463492662,0.12804187756778307,658.8363316761593
0.012780406437597574,0.004067629812177559,-5.650903393287451e-06,0.007784832368801995,-0.0017096865783899483,-9.305345143262831e-07,0.10054604181693569,0.012809381922883775,-0.0006066022243379001,0.017322668777379622,-0.011182662455053873,6.211667146634817e-05,0.002785877426791198,0.14857824465354263,1525.0,0.002244354100046205,0.13162908191822428,676.159605042636
0.015005893428032735,0.004331265430196406,-1.4137666253489316e-05,0.008132269739257882,-0.0019536286821673484,-1.4414652758103526e-06,0.1112734491417604,0.01317670064569072,-0.0007171807724416683,0.01737182484624229,-0.01219693446962012,6.940573356991182e-05,0.002896360748051088,0.15094944926644624,1525.0,0.0023526587653952035,0.13501891446528796,693.1364129417833
0.017456183870845292,0.004602185685420971,-2.3927473987214505e-05,0.008480413479578107,-0.002218641532491906,-2.0509836462220748e-06,0.12251331253420836,0.013539814398605755,-0.0008389730979583218,0.01740712747742066,-0.01325045219608326,7.72817587998063e-05,0.003006692411467932,0.15308590430767857,1525.0,0.0024613991619263803,0.13820502142551963,709.7736846829476
0.020141371513612883,0.004880310284675816,-3.506438765203254e-05,0.008828962229932067,-0.0025054939111534696,-2.768160689480531e-06,0.1342577877397121,0.01389875699909132,-0.0009726182137354236,0.017427357959824582,-0.014342407287645803,8.577240655525229e-05,0.003116749679682321,0.1549820830687761,1525.0,0.0025704578118346906,0.14118119800195142,726.0782109892887
0.02307137605765752,0.005165559847857517,-4.758100744534064e-05,0.00917758939132818,-0.0028149373934324103,-3.602118460933404e-06,0.14649815987954115,0.014253561777646128,-0.0011187700973736268,0.01743125359610904,-0.015471939228582084,9.490533363509526e-05,0.003226409935968807,0.15663256407616513,1525.0,0.0026797161854042167,0.14394137501531634,742.0566467695029
0.02625592695173347,0.005457855910364778,-6.149699015417374e-05,0.009525943280046653,-0.0031477052043031605,-4.561965531539455e-06,0.15922490258133576,0.014604262055278561,-0.001278095072639496,0.017417559340631546,-0.016638130284239733,0.00010470803068291537,0.003335551363622282,0.15803205935703316,1525.0,0.0027890549355171347,0.1464796128274861,757.7155138341128
0.029704548339671105,0.005757120932024523,-7.681751876681883e-05,0.00987364821139011,-0.003504510950039127,-5.65672736695297e-06,0.1724277356852341,0.014950891556541304,-0.0014512687362538278,0.017385074268081106,-0.01783999926850209,0.0001152076574976422,0.0034440536222458567,0.15917544794828367,1525.0,0.0028983542211381643,0.1487901021333955,773.0612035574305
0.03342654513315155,0.00606327831101032,-9.353172580072465e-05,0.01022030640256284,-0.003886047202338751,-6.895271233684231e-06,0.18609568152860495,0.015293484757481086,-0.0016389724323560108,0.01733269253455353,-0.019076494167152527,0.0001264308818144616,0.0035517984982951743,0.16005781467610067,1525.0,0.0030074941013597026,0.15086717129637314,788.0999794862819
0.03743099018079408,0.0063762524012723545,-0.00011161107232253049,0.010565500580101335,-0.004292983913154332,-8.286225328844049e-06,0.20021711981272217,0.015632077168956895,-0.0018418892797437024,0.017259438611941492,-0.02034648367021564,0.00013840372593403963,0.00365867050835917,0.16067449418541463,1525.0,0.003116354980746797,0.15270529997231866,802.8379798965562
0.041726712504700426,0.00669596853204787,-0.00013100768514761102,0.010908797175134599,-0.0047259666397956365,-9.837891865455217e-06,0.21477984105264494,0.015966705556748458,-0.0020606997600073483,0.017164496688712234,-0.021648747682779954,0.00015115142522406316,0.003764557435409304,0.16102112014400413,1525.0,0.0032248180862692716,0.15429913881493784,817.2812202986252
0.046322286575485275,0.007022353028095043,-0.0001516526553153871,0.0112497499896956,-0.005185614561632514,-1.1558153892081455e-05,0.2297710986078913,0.016297408100714124,-0.002296076877954092,0.01704723423451568,-0.022981966901900824,0.00016469830205502426,0.0038693507805512744,0.1610936794851307,1525.0,0.0033327659560972783,0.1556435350807511,831.4355958926526
0.051226022596611506,0.00735533322938918,-0.00017345430164816868,0.01158790421916195,-0.005672518271864642,-1.3454375683807326e-05,0.24517765928679047,0.016624224495965536,-0.0025486809092788785,0.016907219821754253,-0.02434471156677176,0.00017906765818137983,0.00397294611554485,0.16088857148530464,1525.0,0.0034400829209880776,0.15673356396162702,845.3068839747996
0.056445957768531084,0.007694837509135358,-0.0001962964040189827,0.01192280071948661,-0.0061872373303878585,-1.5533296611653267e-05,0.2609858525121328,0.016947195999610216,-0.0028191537543238885,0.016744235383547662,-0.025735429510233263,0.00019428168795895004,0.004075243324458965,0.16040267140034783,1525.0,0.003546655559899432,0.15756456546636255,858.9007462953036
0.061989848502705974,0.008040795289083387,-0.00022003641187909567,0.012253980412989748,-0.006730297566786322,-1.7800918479575167e-05,0.27718161803027963,0.01726636542707915,-0.0031081129209990124,0.016558283163899182,-0.027152433661617875,0.00021036141411770348,0.004176146726172796,0.15963339830340448,1525.0,0.003652373112811339,0.15813218665315962,872.2227313693976
0.0678651635550526,0.00839313705127655,-0.00024450363462782336,0.01258098873291526,-0.0073021881259331825,-2.026238641246158e-05,0.2937505521405856,0.0175817771024129,-0.0034161451645383705,0.01634958768194703,-0.028593889173626683,0.00022732664710324252,0.004275565072994878,0.15857878668353112,1525.0,0.00375712783548363,0.15843242898320858,885.2782767420097
0.0740790780477288,0.008751794345522205,-0.0002694974215422048,0.012903380014499968,-0.00790335825259847,-2.2921863485068376e-05,0.3106779524171202,0.01789347676713652,-0.0037437998167555806,0.016118593087769636,-0.030057800369071568,0.0002451959682764796,0.004373411424304022,0.1572375612732505,1525.0,0.0038608152829858796,0.1584617005232731,898.0727112071695
0.08063846834748116,0.009116699792037126,-0.0002947853402158588,0.013220721748750351,-0.008534213815842824,-2.5782399400511624e-05,0.32794886089053327,0.018201511452521062,-0.004091581842838252,0.015865956332280405,-0.03154199772652907,0.000263986736534136,0.004469602897815652,0.15560921447893628,1525.0,0.003963334511249508,0.1582168726732686,910.6112569830261
0.08754990776801459,0.009487787078890643,-0.0003201013637754461,0.01353259862426315,-0.009195113578812723,-2.884579365742853e-05,0.34554810565474925,0.01850592932011885,-0.0044599446694827466,0.01559253660842799,-0.033044125146819855,0.00028371511719704274,0.004564060304707833,0.15369408568978518,1525.0,0.004064588188562737,0.15769534103440214,922.8990318433656
0.09481966306306366,0.009864990954041544,-0.00034514407853698494,0.013838616292060561,-0.009886365224830728,-3.211245378658147e-05,0.36346034086123774,0.018806779475481362,-0.004849282834292137,0.015299381545488714,-0.034561627764288,0.000304396131322156,0.004656707678414836,0.15149344164074902,1525.0,0.004164482611791756,0.15689508996547874,934.9410512064983
0.10245369167606702,0.0102482472119374,-0.0003695749252167167,0.014138404798344323,-0.010608221156366731,-3.55812493895523e-05,0.38167008506311223,0.019104111759933373,-0.0052599245128061075,0.014987710653109216,-0.03609174058759541,0.00032604372294065486,0.004747471710258312,0.14900955690320647,1525.0,0.0042629276251163715,0.1558147603005328,946.7422301823683
0.11045763971161013,0.01063749267481494,-0.0003930164883026159,0.014431621640122636,-0.011360874089545546,-3.924936287290897e-05,0.40016175787244573,0.019397976525194004,-0.005692123986246171,0.014658896517453834,-0.03763147827361162,0.0003486708411211812,0.004836281108270834,0.14624579347626981,1525.0,0.00435983644214476,0.15445371962106752,958.307385578721
0.1188368405931452,0.0110326651690047,-0.0004150508496996037,0.014717954408658938,-0.012144452473243162,-4.311213793907772e-05,0.4189197148971236,0.019688424395513344,-0.006146054119968648,0.014314444248957888,-0.03917762635436825,0.00037228953321663983,0.004923065898413702,0.1432066783528149,1525.0,0.004455125375369975,0.15281213439210797,969.6412378671465
0.12759631437096475,0.011433703496699834,-0.00043521802425694695,0.01499712299547558,-0.012959015768486173,-4.716292706795497e-05,0.4379282809284001,0.019975506021839406,-0.006621798929626624,0.013955969670492297,-0.04072673425032423,0.0003969110451875136,0.005007756689936273,0.13989797784012314,1525.0,0.00454871347997872,0.15089104318424937,980.7484131098036
0.13674076764403847,0.011840547403795424,-0.0004530144962393757,0.015268881345077404,-0.013804549630720921,-5.139293939845191e-05,0.4571717813571551,0.020259271832350195,-0.007119346319034603,0.013585176716980292,-0.04227511041268495,0.0004225459245167821,0.005090283928704245,0.13632676732723442,1525.0,0.004640522121970231,0.14869243011542413,991.6334448476075
0.14627459405916626,0.012253137544538474,-0.00046789187717971657,0.015533018747515438,-0.014680961044471306,-5.5791090593680305e-05,0.47663457180567964,0.020539771783484248,-0.007638581080568191,0.013203834493495329,-0.04381881994254738,0.00044920412095331684,0.005170577163961297,0.13250149511260548,1525.0,0.004730474483317034,0.14621929755778618,1002.3007759506554
0.15620187535099647,0.012671415443847997,-0.0004792557068125098,0.015789360672281955,-0.015588073466853916,-6.034385644396393e-05,0.49630106597259593,0.020817055115383228,-0.008179278255456841,0.012813754409468572,-0.04535368503450454,0.0004768950801538866,0.005248564355067457,0.1284320388388846,1525.0,0.004818495019445887,0.14347573706875003,1012.7547604316424
0.16652638288684596,0.013095323458267265,-0.0004864644198943115,0.016037769152724764,-0.016525622043248724,-6.503513212455178e-05,0.5161557617011159,0.021091170115423784,-0.008741096957360502,0.012416767772717323,-0.046875288586341386,0.0005056278252492803,0.005324171245241821,0.1241297530295333,1525.0,0.004904508886570201,0.14046699742277693,1022.9996652230095
0.17725157968097166,0.01352480473659456,-0.0004888285026237318,0.016278142737118306,-0.01749324896500257,-6.984609917576291e-05,0.536183265295045,0.021362163893264015,-0.009323574767961763,0.012014704189452923,-0.04837898130391164,0.0005354110214471775,0.005397320829167572,0.11960750618763957,1525.0,0.004988441358304525,0.13719954854412822,1033.0396719185494
0.18838062284401141,0.013959803181303253,-0.00048560986303731524,0.016510416028676436,-0.018490499045227322,-7.475510240801485e-05,0.5563683141224497,0.021630082170562177,-0.009926122817737,0.011609371076107102,-0.04985989261056241,0.0005662530190106437,0.0054679329404589295,0.114879705903496,1525.0,0.005070217252477134,0.1336811400728305,1042.8788784801784
0.1999163664347507,0.014400263411905357,-0.00047602144012947684,0.016734558842098332,-0.019516815594389884,-7.973753904830694e-05,0.5766957975633289,0.02189496908824121,-0.010548021668362115,0.011202534546579537,-0.05131294564298633,0.0005981618703216062,0.005535923983398342,0.10996231042765935,1525.0,0.005149760390073493,0.1299208532389636,1052.5213009105748
0.2118613646831915,0.01484613073143386,-0.000459227076478919,0.016950575008682422,-0.020571536682311858,-8.476576253368881e-05,0.5971507763744804,0.022156867033871024,-0.011188418115118793,0.01079590189517346,-0.05273287657962756,0.0006311453172550284,0.005601206831028263,0.10487282520307964,1525.0,0.005226993108738463,0.12592914467670274,1061.9708748923633
0.2242178755560936,0.015297351097217467,-0.00043434167881412344,0.017158500865616533,-0.02165389187722932,-8.980900341647555e-05,0.6177185005614583,0.022415816491420403,-0.01184632302794803,0.010391105851828553,-0.05411425850334978,0.0006652107457497695,0.005663690908603698,0.09963028291644735,1525.0,0.005301835853196423,0.12171788078197812,1071.2314573945162
0.23698786463870536,0.015753871097096323,-0.0004004316901724945,0.017358403467763385,-0.022762999555529607,-9.483330987100313e-05,0.6383844258634221,0.02267185591529042,-0.012520610348200439,0.009989690743007847,-0.05545152994672609,0.0007003651052599155,0.005723282477642399,0.09425520572792695,1525.0,0.005374206864277878,0.11730036120887197,1080.3068282466259
0.2501730093092679,0.016215637932178856,-0.0003565158960608737,0.017550378562129286,-0.02389786487750127,-9.98015102782764e-05,0.6591342289710773,0.022925021630181654,-0.013210017354415605,0.00959310064942124,-0.05673902820592712,0.000736614791694208,0.0057798851313469925,0.08876954847192442,1525.0,0.005444021986950782,0.11269133011268297,1089.2006916816933
0.2637747031860051,0.01668259940716827,-0.0003015665852737422,0.017734548366263637,-0.025057378524726667,-0.00010467320030896907,0.6799538216100313,0.023175347757967778,-0.013913146304396582,0.009202669611281836,-0.05797102743784871,0.000773965493485199,0.0058334005071114855,0.08319662179172778,1525.0,0.005511194615830024,0.10790697378453126,1097.9166778480594
0.27779406082963576,0.01715470392919293,-0.00023451108374045494,0.01791105919213057,-0.026240316293441167,-0.00010940475682333944,0.7008293636309867,0.023422866172350135,-0.014628467552224302,0.00881961389353737,-0.05914178147513856,0.0008124220015518683,0.005883729216313338,0.07756099437872861,1525.0,0.0055756357940863165,0.10296490338597057,1106.4583442910982
